Id,Governate,Area Name,ATM Name,Latitude,Longitude,Description
6096ffc0-65dc-486b-830d-9ed9813042cb,Al-Monoufia,El Bagour,El Bagour,30.43259052,31.03664479,Withdrawal
5cd72f57-c3ad-432a-ac6c-2ae47bc81147,Al-Monoufia,El Bagour,El Bagour,30.43281616,31.02891314,Withdrawal
dab4df36-72f6-4fe9-90a5-4cf0ab68a291,Al-Monoufia,El Bagour,Saman Village Youth Center,30.35225155,31.03265875,Withdrawal - Deposit - Currency Exchange
2ebfa1e9-1567-4955-b706-602e1f707e7d,Al-Monoufia,El Bagour,Family Medicine Unit My Great Qulati,30.37120874,31.01098156,Withdrawal - Deposit - Currency Exchange
938c4d68-f87c-456f-81a8-210b2f662337,Al-Monoufia,El Bagour,Telwana Village Medical Center,30.38273894,31.00064843,Withdrawal - Deposit - Currency Exchange
f6dcf580-6022-4326-8a08-e6bdc3391968,Al-Monoufia,El Bagour,Albagour Central Hospital,30.43281616,31.02891314,Withdrawal - Deposit - Currency Exchange
27b477ff-caf2-4b6d-9623-22ded6ec5d58,Al-Monoufia,El Bagour,Central Bagour (Monufia),30.43259052,31.03664479,Withdrawal
35805d85-cefa-4e10-aada-b0acb223ae75,Al-Monoufia,El Bagour,Abshish health unit,30.472469,31.087937,Withdrawal - Deposit - Currency Exchange
a234d9c2-e125-4839-b3ec-5706191d6153,Al-Monoufia,El-Shohadaa,El-Shohadaa,30.59728933,30.90656687,Withdrawal
519c4812-f751-4870-98d0-a7aeff24c881,Al-Monoufia,El-Shohadaa,El-Shohadaa,30.59102957,30.897757,Withdrawal
dca466ed-aae3-429e-9b7a-f715bf753e33,Al-Monoufia,El-Shohadaa,Tamwely Alshohadaa,30.59405097,30.90585703,Withdrawal - Deposit - Currency Exchange
ad41e914-6995-4f33-867a-c92b260d7b28,Al-Monoufia,El-Shohadaa,Alshohadaa City Council,30.59102957,30.897757,Withdrawal - Deposit - Currency Exchange
2acaed64-0b88-4f8f-af8d-35df7dc8cfd5,Al-Monoufia,El-Shohadaa,Denshway Local Unit,30.598833,30.8559,Withdrawal - Deposit - Currency Exchange
0a701cb3-3ac9-4bd1-83e3-59ca62b83d7b,Al-Monoufia,Menouf,Menouf,30.41426381,30.94450454,Withdrawal
752e4023-7df5-4e2e-a96b-421c4af3f4d5,Al-Monoufia,Menouf,Menouf,30.46331579,30.88752245,Withdrawal
a78955ae-2519-411b-957e-bf0e82008e7e,Al-Monoufia,Menouf,Menouf,30.45609388,30.9310698,Withdrawal
0dac6289-e923-4013-b2c5-9f0867337f22,Al-Monoufia,Menouf,Menouf,30.46727999,30.93389284,Withdrawal
a67968d6-c0a1-4c98-a551-c219f2ed958d,Al-Monoufia,Menouf,Menouf,30.46657104,30.92734596,Withdrawal
1454b112-239c-4c82-a959-b7bb3647d91a,Al-Monoufia,Menouf,Menouf,30.46395204,30.93600555,Withdrawal
2f15d9e2-ac76-445a-be27-b9bd59b222cf,Al-Monoufia,Menouf,Menouf,30.46324286,30.93558532,Withdrawal
ad54039b-a0c2-42ee-b101-39825d15b0a2,Al-Monoufia,Menouf,Damlej Youth Center,30.41308001,30.88472717,Withdrawal - Deposit - Currency Exchange
f367e731-91fa-4b0e-88fe-1bc68bdd75df,Al-Monoufia,Menouf,Doberke Primary School,30.51868673,30.88302688,Withdrawal - Deposit - Currency Exchange
2ea7b38f-e4ac-40e9-a660-95d24098af1f,Al-Monoufia,Menouf,Sadud health unit,30.4191318,30.8983915,Withdrawal - Deposit - Currency Exchange
5eb03466-d748-4fae-abb0-bae4846ae774,Al-Monoufia,Menouf,Kafr Al-Sanabesah Primary School for Boys,30.43935205,30.90385215,Withdrawal - Deposit - Currency Exchange
2fe5d5c1-2b25-467e-9ee6-8e34cae4f98e,Al-Monoufia,Menouf,Family Medicine Unit Shabrablola,30.49784522,30.97212704,Withdrawal - Deposit - Currency Exchange
ab204d9b-356c-4ba5-98fc-b45f103d7193,Al-Monoufia,Menouf,Singerj family medicine unit,30.51409679,30.94724329,Withdrawal - Deposit - Currency Exchange
72c218cf-1d39-4d5a-97e2-d064602379fa,Al-Monoufia,Menouf,Menouf general hospital,30.4720714,30.9273746,Withdrawal - Deposit - Currency Exchange
7d3d7895-3ba6-4bed-9c4c-b03d12e1af44,Al-Monoufia,Menouf,Behwash Schools Complex,30.39943932,30.88810383,Withdrawal - Deposit - Currency Exchange
478e8557-12dc-4df1-a27b-1ff93cca9fb7,Al-Monoufia,Menouf,Abdul Khaleq Rajeh Primary School Al-Azhar Institute,30.254507,31.09067,Withdrawal - Deposit - Currency Exchange
960e4844-948f-45d1-bee4-7b5ee45ee188,Al-Monoufia,Menouf,The local unit Barhim,30.46331579,30.88752245,Withdrawal - Deposit - Currency Exchange
df227535-fca5-4465-a551-8745409ad261,Al-Monoufia,Menouf,Hermel Hospital in Menouf,30.46657104,30.92734596,Withdrawal - Deposit - Currency Exchange
b67824dc-ad49-45e2-ae10-81fff956a559,Al-Monoufia,Menouf,The local unit Fisha Alkoubra -Menouf,30.41426381,30.94450454,Withdrawal - Deposit - Currency Exchange
d05d2d64-7a09-4809-ac3d-ccdf6535835b,Al-Monoufia,Menouf,Menouf Police Station,30.45609388,30.9310698,Withdrawal
16293742-39f6-4225-9758-a2de6b601a5d,Al-Monoufia,Menouf,Sers Allaian City Council Menoufia,30.44343136,30.96572088,Withdrawal
61a67e79-3001-42c9-8a73-4270b4a8a6a5,Al-Monoufia,Menouf,Zawiet Razin Local Unit,30.413759,30.855562,Withdrawal - Deposit - Currency Exchange
cfec6103-59d8-458a-968a-05d7f9babae6,Al-Monoufia,Menouf,kamshosh Family Medicine Unit,30.416412,30.930803,Withdrawal - Deposit - Currency Exchange
85d8f717-6bc2-4e8d-933e-513cffc94e02,Al-Monoufia,Quesna,Martyr Adly Lotfi Afifi Primary School,30.52599464,31.09437895,Withdrawal - Deposit - Currency Exchange
8f95b33b-24b4-4885-b8d9-209519524e5d,Al-Monoufia,Quesna,Quesna,30.58129391,31.22205861,Withdrawal
cd376028-76f3-44b8-b256-2f2120bc418c,Al-Monoufia,Quesna,Quesna,30.54512995,31.18260863,Withdrawal
8a444922-50cb-4779-b08b-d8999598c5ae,Al-Monoufia,Quesna,Quesna,30.540407,31.17415664,Withdrawal
fb144c5e-45ec-42e1-8211-3b94a7a17215,Al-Monoufia,Quesna,Quesna,30.54029682,31.17332252,Withdrawal
b6778206-fef4-4bed-9d27-9e92d6f836b1,Al-Monoufia,Quesna,Quesna,30.54038715,31.17462595,Withdrawal
daa47ef0-de6c-40c8-acfe-ed9d5aa269e6,Al-Monoufia,Quesna,Quesna,30.54040118,31.17363902,Withdrawal
ba741b70-3441-459a-8432-d21b261a255f,Al-Monoufia,Quesna,Quesna,30.54041049,31.17438014,Withdrawal
8da66f5b-5111-4fa2-9584-acc0c942570b,Al-Monoufia,Quesna,Quesna,30.54758033,31.13452329,Withdrawal
a2c668a6-b9d1-4bda-bdb1-31b68aae068c,Al-Monoufia,Quesna,Quesna,30.55039098,31.17483064,Withdrawal
9a96758b-8fc8-4f35-85ca-d30fccd24f8e,Al-Monoufia,Quesna,Quesna,30.54705979,31.13390634,Withdrawal
89344df6-3651-4818-9941-5a1976c87324,Al-Monoufia,Quesna,Quesna,30.54606958,31.18323008,Withdrawal
853a0cd1-e7ce-42c4-b522-646ac6420319,Al-Monoufia,Quesna,Quesna,30.54869599,31.14193183,Withdrawal
b4ce99ef-e751-452e-8065-356b239b8027,Al-Monoufia,Quesna,Mit Berrah community building ,30.54785062,31.21164808,Withdrawal - Deposit - Currency Exchange
ce69e664-d888-41a2-85d7-7dd211856919,Al-Monoufia,Quesna,Al Majd Feed Company,30.54543199,31.16948493,Withdrawal - Deposit - Currency Exchange
bbf08886-822b-4abf-91c6-f3ec19376c91,Al-Monoufia,Quesna,The local unit Shobra Bakhom,30.58129391,31.22205861,Withdrawal - Deposit - Currency Exchange
099b581a-5884-40f1-9d3f-455c96be5495,Al-Monoufia,Quesna,Quesna Police Station,30.54758033,31.13452329,Withdrawal
4a03ae6a-6f97-4632-83dc-92c0da875211,Al-Monoufia,Quesna,Toshiba Alaraby Quesna 3,30.54038715,31.17462595,Withdrawal
4974d1e6-4730-4aad-bf2c-fcfb416159ba,Al-Monoufia,Quesna,Toshiba Alaraby Quesna 2,30.54040118,31.17363902,Withdrawal
dd7da26b-e918-43bf-8d10-3e4348774dcf,Al-Monoufia,Quesna,Toshiba Alaraby Quesna 1,30.54029682,31.17332252,Withdrawal
4124550b-c521-465e-b75d-dbd53c07a784,Al-Monoufia,Quesna,Hyper Alsharqia Menoufia,30.499658,31.150009,Withdrawal - Deposit - Currency Exchange
dd0ec84d-57e8-4caf-a020-b8970ef2e906,Al-Monoufia,Sers Ellian,Sers Ellian,30.45158606,30.96481114,Withdrawal - Deposit - Currency Exchange
b7dd5f6f-64a4-43ec-8514-6f0554c999d0,Al-Monoufia,Sers Ellian,Sers Ellian,30.44343136,30.96572088,Withdrawal
c81870a2-17d5-4447-9ba8-a782bd9632b2,Al-Monoufia,Shebin El Koum,Ibn Alfared Shebin Alkoum islamic Branch 3,30.55424923,31.00715461,Withdrawal - Deposit
8d18a40a-6e4d-4c03-82e4-bff5f79c3de1,Al-Monoufia,Shebin El Koum,Ibn Alfared Shebin Alkoum islamic Branch 2,30.55427898,31.00715758,Withdrawal - Deposit
ac665318-78c3-4abb-9f6d-c711e6cf7419,Al-Monoufia,Shebin El Koum,Ibn Alfared Shebin Alkoum islamic Branch 1,30.55432657,31.00716056,Withdrawal - Deposit
75e261e1-5ba2-41ff-9704-537cfa2d986d,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.55430137,31.00711653,Withdrawal - Deposit - Currency Exchange
b24664f6-9f5a-4df7-be71-b5c266e8020d,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.57589793,31.01017052,Withdrawal
d1c4d75f-a5cd-4edf-acfb-37a31308d1fe,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.60082747,31.041307,Withdrawal
154c8b03-efc2-4080-af08-9ea7d42e14c2,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.54823699,31.01073831,Withdrawal
c630ba84-69a9-44a3-aab8-bdbc1a2f42cd,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.55880249,31.00722124,Withdrawal
bf4e673a-a174-4689-b53a-ee1b9063cad9,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.55881173,31.00730114,Withdrawal
ca714c90-d31e-4b48-902d-c67d27a288df,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.5559892,31.01096047,Withdrawal - Deposit - Currency Exchange
0403bf89-f5d3-4aca-9198-4b9f834beec6,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.55524957,31.01664318,Withdrawal
2610394f-8815-4353-9be2-93c855895cab,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.56182536,31.00292091,Withdrawal
b5ffec3e-a6fd-468d-90dc-5eadb8057c71,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.56892296,30.99648812,Withdrawal
7f668ba0-4192-4979-8eec-4f91b1371de8,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.54987999,31.01899892,Withdrawal
9cb473a5-86db-49b0-a2f2-a1d01a574adf,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.5499139,31.01380557,Withdrawal
60ee5c0a-06ba-444a-849f-30cbb3b280bc,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.55832456,31.00694918,Withdrawal
1be47d66-fab1-4e59-b054-47f81b67a723,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.55837776,31.00695643,Withdrawal
a8d5fbdf-e8e0-4126-8d34-2f637643932d,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.56400814,31.01229817,Withdrawal
24ff2309-dda6-47b1-9241-a74031b3ca5e,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.54383033,31.04700979,Withdrawal
cbfa8bb3-98cb-4479-a611-3de96fc7afca,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.6006453,30.96565152,Withdrawal
e194016f-c0b3-4751-8c65-6b48d92b17ed,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.56190448,31.01630275,Withdrawal
483f4e1d-7b78-49ae-ab64-3ba184a65207,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.56909577,31.01033423,Withdrawal
56db3d2b-e0fb-4786-9b61-b13808dbabb4,Al-Monoufia,Shebin El Koum,Shebin El Koum,30.56662899,31.02703634,Withdrawal
994f8aa8-d6e5-40f3-b66c-656f5d555408,Al-Monoufia,Shebin El Koum,Shebin Alkoum Police office,30.55794079,31.00679304,Withdrawal - Deposit - Currency Exchange
feea6254-9bbe-4ed7-b4d9-fc090ac0fda0,Al-Monoufia,Shebin El Koum,Mit Khalaf diets Hospital,30.54383033,31.04700979,Withdrawal - Deposit - Currency Exchange
e7512fdd-efc9-459c-b378-f9cf8449e2e2,Al-Monoufia,Shebin El Koum,Istabari Youth Center,30.49603177,31.05035042,Withdrawal - Deposit - Currency Exchange
e6c82158-36e3-4726-ad59-a76fda3558b4,Al-Monoufia,Shebin El Koum,State Council Menoufia Branch,30.55825047,31.00643133,Withdrawal - Deposit - Currency Exchange
88e7059c-e21a-4437-a44d-d6b7fe4c8882,Al-Monoufia,Shebin El Koum,Family Medicine Unit in Mit Masoud,30.52375008,31.04739285,Withdrawal - Deposit - Currency Exchange
2feba4b1-d01e-4652-98ce-2c4974bb1800,Al-Monoufia,Shebin El Koum,Shebin Alkoum train station,30.56892296,30.99648812,Withdrawal - Deposit - Currency Exchange
a3f4574c-9990-4aa1-a36b-130bde7391f5,Al-Monoufia,Shebin El Koum,Al Rashid Business Hotel - Monufia,30.55524957,30.55524957,Withdrawal - Deposit - Currency Exchange
f8d4468c-f58d-4457-bae4-a8b6fdb86280,Al-Monoufia,Shebin El Koum,Alashmawi Mall in Batanoun,30.6006453,30.96565152,Withdrawal
83937c97-d3f4-4528-9c2b-96d3a61aa832,Al-Monoufia,Shebin El Koum,Algomhoria  Sports Club Shebin Alkoum,30.56909577,31.01033423,Withdrawal
beab44ca-d1d6-4c1a-b552-0769a4b220e0,Al-Monoufia,Shebin El Koum,General Office of Menofia Governorate 2,30.55881173,31.00730114,Withdrawal
f30952cf-50a8-47cf-9940-989c60a8c6f0,Al-Monoufia,Shebin El Koum,Meet Khaqan Sports Club,30.56662899,31.02703634,Withdrawal
1fe4cb3e-daf6-4eed-911c-2a68caa4103d,Al-Monoufia,Shebin El Koum,Meet Khaqan Sports Club,30.56662899,31.02703634,Withdrawal
56ea1896-d2a7-46d0-a273-50a35826e903,Al-Monoufia,Shebin El Koum,Martyr Gamal Fayeq sector - Martyr Ali Khater sector,30.55039098,31.17483064,Withdrawal
cf9c19ed-8533-4f3b-a288-8a287da84cc7,Al-Monoufia,Shebin El Koum,Menoufia Security Directorate 2,30.55837776,31.00695643,Withdrawal
aaca171a-e43e-4e89-a7c1-b4d39fa29d3e,Al-Monoufia,Shebin El Koum,Shebin AlKoum Electricity Department,30.54823699,31.01073831,Withdrawal
a6fc0df1-32e6-44e0-a5e4-796d1d47e774,Al-Monoufia,Shebin El Koum,Ophthalmology Hospital Shebin El Kom,30.56400814,31.01229817,Withdrawal
f283e345-87c9-44d1-b87d-32b0e8501510,Al-Monoufia,Shebin El Koum,19011 Pharmacy Shebin Alkoum,30.55806921,31.01022237,Withdrawal - Deposit - Currency Exchange
b7f18514-f844-44cc-b539-223aff17d651,Al-Monoufia,Tala,Tala,30.68790674,30.99471761,Withdrawal
28fadee6-43c8-4caa-abf4-75c497b13bac,Al-Monoufia,Tala,Tala,30.67769567,30.94437603,Withdrawal
25f8211e-c15a-4518-90f8-b3275d3d11a6,Al-Monoufia,Tala,Tala,30.68453152,30.95057886,Withdrawal
3ebae75c-e72d-4e46-90e4-ca97c2dc2b85,Al-Monoufia,Tala,Qashtoukh religious Institute,30.74265782,30.93409388,Withdrawal - Deposit - Currency Exchange
03bf11ff-1d2f-495e-a111-790fb155f17f,Al-Monoufia,Tala,Tamwely  Tala,30.67424489,30.93573386,Withdrawal - Deposit - Currency Exchange
04fdd139-7640-42fb-acb9-5054c478f942,Al-Monoufia,Tala,The health unit in the village of Bitbes,30.6549948,30.9895224,Withdrawal - Deposit - Currency Exchange
15e042e3-b264-4563-9ab6-a9684572d84c,Al-Monoufia,Tala,Tala Central Hospital,30.68453152,30.95057886,Withdrawal - Deposit - Currency Exchange
c424d9f7-9d3e-4f3e-86c8-a732a473091b,Al-Monoufia,Tala,Kafr Alaskaria Helath Unit,30.657662,31.003798,Withdrawal - Deposit - Currency Exchange
be5b6180-002b-4020-9da7-f9c04653e2f5,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.245731,31.731391,Withdrawal
c32ab106-9260-46df-be55-75c7fb72eb72,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.29684035,31.74608295,Withdrawal
463563cf-2e45-4101-b94e-54552b8a7dc9,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.287812,31.749622,Withdrawal
6173540d-4969-4705-830c-a1627f346718,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.3203,31.7784,Withdrawal
b4b97158-228d-4205-aa4f-7daad9f0f833,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.310257,31.777569,Withdrawal
c62bd732-5bed-454d-a69f-8a95fa4bb064,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.307605,31.740498,Withdrawal
a34ffc2f-a8f8-4b1f-a1dd-31db4eabbe9e,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.29700409,31.74647885,Withdrawal
d2740d85-008f-4144-b456-1dbe54978a27,Al-Sharkia,10th of Ramadan,10th of Ramadan,30.241871,31.726754,Withdrawal - Deposit - Currency Exchange
1bbf8a7e-2eeb-432e-bd5d-573af5cc7db5,Al-Sharkia,10th of Ramadan,Hyper 1 - 10th of Ramadan,30.24187143,31.72675367,Withdrawal
0a894783-ed5c-4a27-ad0e-08979ae92ad5,Al-Sharkia,10th of Ramadan,19011 Pharmacy 10 Of Ramadan,30.29591906,31.77665078,Withdrawal
0a30a505-9cdc-4236-a9a3-51ac692539eb,Al-Sharkia,10th of Ramadan,Watania Belbis 2,30.29817851,31.48543332,Withdrawal
60c8fc1b-b307-4d2c-a1f9-7aa1e80a2611,Al-Sharkia,10th of Ramadan,10 Ramadan Electricity Company,30.307605,31.740498,Withdrawal
969b57b4-ce39-4cf5-a239-5f075791ce04,Al-Sharkia,10th of Ramadan,Delta Pharm Company,30.3203,31.7784,Withdrawal
f1a264fb-f07f-435a-9b3f-da92230d98cb,Al-Sharkia,10th of Ramadan,Imas Company 0 Ramadan,30.287812,31.749622,Withdrawal
110c6ca6-9e7b-4586-ab02-282f3afe9b97,Al-Sharkia,10th of Ramadan,The National Company for Maize Products,30.245731,31.731391,Withdrawal
2b93dded-6c04-4274-afa4-bd9cc0197f7c,Al-Sharkia,10th of Ramadan,Arafa Mall 10th of Ramadan,30.264861,31.760616,Withdrawal - Deposit - Currency Exchange
0e32d24f-9a4a-4d9f-b68c-5f2916fcbb0d,Al-Sharkia,Abu Hammad,Abu Hammad,30.53301507,31.67337145,Withdrawal - Deposit - Currency Exchange
53ebbe46-7723-407c-b66b-544f6c319a73,Al-Sharkia,Abu Hammad,Abu Hammad,30.532803,31.673696,Withdrawal
4ea5b89a-ec82-48b1-bbdd-eb4b20f0f200,Al-Sharkia,Abu Hammad,Abu Hammad,30.532816,31.673637,Withdrawal
3d59b9d0-f059-4415-84af-d20c20593712,Al-Sharkia,Abu Hammad,Abu Hammad,30.5541,31.733976,Withdrawal
6fc24f3f-eca2-4013-b86d-78b47573d7f9,Al-Sharkia,Abu Hammad,Orange - Abo Hamad,30.5391071,31.6782719,Withdrawal
778641d8-a274-43d9-b30e-ac1f72266ac6,Al-Sharkia,Abu Hammad,Abo Hammad city center 2,30.532816,31.673637,Withdrawal
f3d7e7b4-c0ce-4e27-9d3b-d21809cedfb4,Al-Sharkia,Abu Hammad,Abo Hammad city center,30.532803,31.673696,Withdrawal
ba557a36-a97d-4b61-b2e6-f5da9410bf79,Al-Sharkia,Abu Hammad,Non-commissioned officers institute of teachers in Abu Hammad,30.5541,31.733976,Withdrawal
cfab12d7-dbcb-4ec8-8f8a-16e19f4cf701,Al-Sharkia,Abu Kbier,Abu Kbier,30.665654,31.691813,Withdrawal
56fb9466-03b7-4c18-b61f-2f7f4189ccd6,Al-Sharkia,Abu Kbier,Abu Kbier,30.72257459,31.66312074,Withdrawal
6c1fbab0-ba81-4c92-b92a-72407752bdc1,Al-Sharkia,Abu Kbier,Abu Kbier,30.723742,31.664752,Withdrawal
8bca1861-88c9-4c9e-a46a-a7ab7f1458c4,Al-Sharkia,Abu Kbier,Abu Kbier,30.719829,31.6592,Withdrawal
015ad558-a29b-4995-bbbd-6e699924d19c,Al-Sharkia,Abu Kbier,Abu Kbier,30.729688,31.669739,Withdrawal
7efbbc3a-11c2-436d-af7e-961e785f3199,Al-Sharkia,Abu Kbier,We Abo Kebir,30.724684,31.670823,Withdrawal - Deposit - Currency Exchange
f8a2605f-dbf6-4c72-a301-b1d2f208f809,Al-Sharkia,Abu Kbier,The local unit Alrahmania -sharqia Gov,30.665654,31.691813,Withdrawal
f1aec16a-b4db-4c2c-ae4b-1a2d55129244,Al-Sharkia,Abu Kbier,Abo Kebir Hospital,30.719829,31.6592,Withdrawal
18388c79-c6c5-496c-a14c-3a2592bd4124,Al-Sharkia,Abu Kbier,Abo Kebir City Council,30.723742,31.664752,Withdrawal
796e7921-42c3-4530-8e03-5fbba4ccf8cc,Al-Sharkia,Abu Kbier,Tal Hwein Youth Center,30.59343073,31.43233596,Withdrawal - Deposit
3d614456-cf28-4901-9007-fab15f5a57e7,Al-Sharkia,Al Qurayn,Al Qurayn,30.61071085,31.73549985,Withdrawal
30ce2b8e-015a-42ce-a2b2-3bff7df9e966,Al-Sharkia,Al Qurayn,The local unit of the city of Al-Qurain,30.60490349,31.74675778,Withdrawal - Deposit - Currency Exchange
5202a5dd-1b1b-4568-ae28-ab5aba385260,Al-Sharkia,Al Qurayn,Etsalat Alqorin Almashiakha,30.614061,31.736878,Withdrawal - Deposit - Currency Exchange
29b72b7e-07ba-46fb-b9b7-b06732a41167,Al-Sharkia,Al Qurayn,Etsalat Alqorin Alqalaa,30.610355,31.743698,Withdrawal - Deposit - Currency Exchange
1fba7617-3e20-4a1c-97a6-64aa7af9501f,Al-Sharkia,Al Qurayn,Tanmiya San Al-Hagar,30.974213,31.871003,Withdrawal - Deposit
2880946b-89f9-4a96-8d1b-6afad02c47ed,Al-Sharkia,Alzaqaziq,Bahnabay local unit,30.653714,31.475413,Withdrawal - Deposit - Currency Exchange
95e0cf79-1df7-403b-8bce-67d1947fa92b,Al-Sharkia,Alzaqaziq,Shaheen Center Zagazig,30.588654,31.49904,Withdrawal - Deposit - Currency Exchange
66f88d92-33f4-4e72-b4e8-cda05e4d6910,Al-Sharkia,Alzaqaziq,Alsharqia Traffic Department,30.56943,31.508034,Withdrawal - Deposit - Currency Exchange
386173b8-0e15-43d5-aa64-c1b02b7bab45,Al-Sharkia,Awlad Sakr,Awlad Sakr,30.926071,31.694593,Withdrawal
00b1718b-2a03-4a3c-a596-f2f704d86912,Al-Sharkia,Awlad Sakr,Awlad Sakr,30.93099163,31.70383045,Withdrawal - Deposit - Currency Exchange
00c6f9ef-9340-4c4b-9a6c-545cc876349e,Al-Sharkia,Awlad Sakr,Awlad Saqr Insurance,30.926071,31.694593,Withdrawal
68feb35d-8ea2-43ce-a545-481f98cdc3eb,Al-Sharkia,Awlad Sakr,Tanmiah Awlad Saqr,30.934196,31.69812,Withdrawal - Deposit - Currency Exchange
b75b4204-9c22-451c-a1ac-9596c4b66cf7,Al-Sharkia,Bilbeis,Bilbeis,30.42080824,31.56076424,Withdrawal - Deposit - Currency Exchange
119fe144-0f92-4ecb-971e-8cd897ebec48,Al-Sharkia,Bilbeis,Bilbeis,30.383747,31.458116,Withdrawal
6bab4295-0bb2-4d24-a407-83f0db03e70b,Al-Sharkia,Bilbeis,Bilbeis,30.44205,31.471692,Withdrawal
30aaff40-0959-4a32-9c67-6a336be1492a,Al-Sharkia,Bilbeis,Bilbeis,30.435739,31.441696,Withdrawal
2c352b20-02af-4c2f-9e8a-535f06d86b8b,Al-Sharkia,Bilbeis,Orange Belbis,30.41694642,31.56484166,Withdrawal
56af7f0e-ca65-4e72-b936-b45b0203afc9,Al-Sharkia,Bilbeis,Sun Mall Belbis,30.42056539,31.56406853,Withdrawal
d2ed005a-a5df-444d-9a11-4a606d01684a,Al-Sharkia,Bilbeis,Awlad Sief Local Unit,30.4690279,31.56960889,Withdrawal - Deposit - Currency Exchange
0e7fe376-2dea-42d5-80d3-8c9484aae695,Al-Sharkia,Bilbeis,Sun Mall Belbeis,30.42056539,31.56406853,Withdrawal - Deposit - Currency Exchange
caea0521-d9ac-4829-89f1-d77fdad1107a,Al-Sharkia,Bilbeis,Mit Gaber Health Unit,30.45575815,31.4514199,Withdrawal - Deposit - Currency Exchange
3b888bfc-5b4c-46e2-80e1-543a18bf67a1,Al-Sharkia,Bilbeis,Zawamel central hospital,30.348433,31.434599,Withdrawal - Deposit - Currency Exchange
7339dc3b-814d-4548-b964-45d4c1feb902,Al-Sharkia,Bilbeis,The local unit Shobra Alnakhla Village,30.44205,31.471692,Withdrawal
4b53c4b9-1c9a-4a56-97c8-d42f69520716,Al-Sharkia,Bilbeis,The local unit Albalashon City,30.435739,31.441696,Withdrawal
3a0a68a4-a050-42ad-b512-2fc66f3f7fb4,Al-Sharkia,Bilbeis,The local unit Insas Alraml Village,30.383747,31.458116,Withdrawal
228dcb0c-7414-4b76-8981-6f39ffff2bda,Al-Sharkia,Bilbeis,Command of the Thunderbolt Forces Anshas - Belbeis,30.37576774,31.45051733,Withdrawal - Deposit
24045475-3d9d-45cb-96db-a67e6cdb6231,Al-Sharkia,Bilbeis,Tanmiya Monsha'et Abu Omar,30.91588251,32.02038014,Withdrawal - Deposit
18348ade-c60e-4966-b5a8-ffdb5a351070,Al-Sharkia,Bilbeis,Belbeis - Alsharkia Governorate,30.404211,31.581005,Withdrawal - Deposit - Currency Exchange
7112676c-d1ff-48bf-913c-4a06ed58ecfa,Al-Sharkia,Diarb Negm,Diarb Negm,30.747098,31.458398,Withdrawal
a5974b40-8d70-45a3-9886-ebe4d93364bd,Al-Sharkia,Diarb Negm,Diarb Negm,30.74992346,31.45103559,Withdrawal - Deposit - Currency Exchange
115a1fdb-195d-437a-9550-3bf4798c2c4d,Al-Sharkia,Diarb Negm,Diarb Negm,30.752565,31.459198,Withdrawal - Deposit - Currency Exchange
37cf1d99-08df-4b12-8f5d-4ed6851d26b9,Al-Sharkia,Diarb Negm,Diarb Negm,30.748409,31.463867,Withdrawal
4dbf1da8-cef5-47c9-8ebe-5a66f781d352,Al-Sharkia,Diarb Negm,Diarb Negm,30.750211,31.451036,Withdrawal
28332729-edab-41b0-8e07-717abef14e17,Al-Sharkia,Diarb Negm,Diarb Negm,30.78929,31.393775,Withdrawal
670b38e2-6bee-4de1-b679-528d84cde5e7,Al-Sharkia,Diarb Negm,Express mart Diarb Negm,30.75369345,31.45979404,Withdrawal
71316a84-13b1-4f39-a9ca-849b3245c00f,Al-Sharkia,Diarb Negm,Misr Exchange Diarb Negm,30.75316038,31.45806603,Withdrawal
9e706479-1d6f-498b-9748-2caa88426471,Al-Sharkia,Diarb Negm,Shubra Village Youth Center Picture,30.72499207,31.37076875,Withdrawal - Deposit - Currency Exchange
5866eeb1-37c6-412c-890b-b42354294222,Al-Sharkia,Diarb Negm,"Sayed Moussa Institute, Elmina Saffour, Saffour (Eastern Derb Negm)",30.78929,31.393775,Withdrawal
